,coordinates,score
232,"-2.69348,53.69532",0.47664591670036316
233,"144.90085,-37.80015",0.6175907254219055
234,"7.9325,5.0248",0.46141836047172546
235,"-73.73022,45.43897",0.17150263488292694
236,"6.9774126,4.8228618",0.1846790760755539
237,"84.9151306,26.6516991",0.9908093214035034
238,"-123.04986139,49.22826439",0.23956136405467987
239,"78.0853,17.6247",0.3085351884365082
240,"-74.0007613,40.7207559",0.8068668246269226
241,"16.41560835,48.1739745",0.8726741075515747
242,"-73.56726563,45.63697547",0.2607536315917969
243,"26.09802246,44.42652286",0.6961194276809692
244,"28.1869,-25.7533",0.1937795877456665
245,"-0.09827,51.53362",0.7434368133544922
246,"-73.57928,41.73841",0.2521670460700989
247,"-0.13608912,51.50413561",0.23667915165424347
248,"-72.3911,41.3533",0.065257228910923
249,"-75.72594,45.40225",0.7536980509757996
250,"77.2922332,28.6362211",0.05766111984848976
251,"34.7667,32.0667",0.6159114241600037
252,"-74.0064,40.7142",0.3762162923812866
253,"77.58438,12.93284",0.3105400502681732
254,"-70.74281216,43.10384993",0.3958931267261505
255,"73.79428,18.13148",0.5124963521957397
256,"24,-29",0.7633832693099976
257,"-2.99521308,53.42583651",0.3709055781364441
258,"77.27617188,28.53861577",0.8693631291389465
259,"-0.1094,51.5141",0.29466578364372253
260,"-1.44092141,54.00433749",0.08405903726816177
261,"-73.9375,40.84166667",0.6129103302955627
262,"77.2922332,28.6362211",0.05766111984848976
263,"-122.9888,45.5224",0.05838079750537872
264,"100.52594136,13.75736352",0.37183547019958496
265,"51.3963287,25.47640781",0.7469430565834045
266,"-73.56726563,45.63697547",0.6564733982086182
267,"28.978144,41.007932",0.24231451749801636
268,"121.04948448,14.61882541",0.917589545249939
269,"-123.04986139,49.22826439",0.1046665757894516
270,"85.32060189,27.69555472",0.38940340280532837
271,"32.5815192,0.3131987",0.325334757566452
272,"3.9167,7.3964",0.7275094985961914
273,"145.01438,-38.2669",0.17313796281814575
274,"-2.50153743,52.63162952",0.841936469078064
275,"-73.722999,40.687999",0.2839933931827545
276,"121.083,14.3333",0.8855727314949036
277,"-2.96077251,53.4307336",0.4558042287826538
278,"100.9309878,12.9366966",0.23567397892475128
279,"-2.96077251,53.4307336",0.4558042287826538
280,"76.99645438,28.59186813",0.04902581498026848
281,"-79.3903104,43.761664",0.2825934588909149
282,"-79.7164011,43.7742911",0.20398187637329102
283,"-73.56725453,45.75975883",0.4412967562675476
284,"51.5293,25.2834",0.35881930589675903
285,"121.083,14.3333",0.8562756776809692
286,"-100,40",0.9014818668365479
287,"-73.97444465,40.76772976",0.23251749575138092
288,"2.1683,41.3894",0.9476193785667419
289,"-73.56725453,45.75975883",0.37076497077941895
290,"-79.65,43.6",0.3872486352920532
291,"35.2167,31.7833",0.14122305810451508
292,"-73.56725453,45.75975883",0.23353837430477142
293,"-88.2028,41.6371",0.9165406227111816
294,"-73.56725453,45.75975883",0.18885508179664612
