,coordinates,score
205,"138.6,-34.9288",0.7612620606692457
206,"-73.56725453,45.75975883",0.4906899167621761
207,"-0.1094,51.5141",0.43692075993026375
208,"7.16666667,8.83333333",0.33132660752013354
209,"-85.2667,10.4333",0.5376148519184275
210,"-79.7164011,43.7742911",0.5378033778863132
211,"-83.0677,40.2987",0.16078699703332844
212,"-73.56725453,45.75975883",0.4043296554034236
213,"77.2922332,28.6362211",0.5625090400433345
214,"73.12688889,19.24116567",0.4260517523222159
215,"-73.56725453,45.75975883",0.44854343267730196
216,"-93.2645,44.9774",0.6142882005910966
217,"85.84,20.27",0.45972965475425365
218,"35.64132288,33.99302577",0.4326866760084091
219,"106.8233,-6.1803",0.8385225857265919
220,"12.37141461,51.44305877",0.548534787174883
221,"-74.440827,40.5096546",0.4527041826255312
222,"74.87732,31.67012",0.6402747198823749
223,"85.30698649,27.72071167",0.37509013828187865
224,"77,21",0.6025389009934462
225,"29.10063503,40.98145615",0.45725475606870863
226,"55.3651215,25.3056957",0.8107320418448304
227,"-73.722999,40.687999",0.6166515186912199
228,"0.52550292,51.6028586",0.09992607416865791
229,"-1.46989346,52.91765398",0.6472157792366845
230,"-1.8581826,53.8218802",0.8239350484199953
231,"-2.1405432,53.4038761",0.438248079930303
232,"-2.69348,53.69532",0.29249611231880596
233,"144.90085,-37.80015",0.6008790718766167
234,"7.9325,5.0248",0.6613566348674681
235,"-73.73022,45.43897",0.39880634743490867
236,"6.9774126,4.8228618",0.09289500016296563
237,"84.9151306,26.6516991",0.4253614201209949
238,"-123.04986139,49.22826439",0.5656513592947727
239,"78.0853,17.6247",0.7761482746656406
240,"-74.0007613,40.7207559",0.40740026384215056
241,"16.41560835,48.1739745",0.5138261692375418
242,"-73.56726563,45.63697547",0.6944818820691819
243,"26.09802246,44.42652286",0.7184479375103259
244,"28.1869,-25.7533",0.5362030725650571
245,"-0.09827,51.53362",0.3817316036395878
246,"-73.57928,41.73841",0.606541643427272
247,"-0.13608912,51.50413561",0.6708942987664777
248,"-72.3911,41.3533",0.6307347774737735
249,"-75.72594,45.40225",0.4814850918830223
250,"77.2922332,28.6362211",0.5625090400433345
251,"34.7667,32.0667",0.4782317228143736
252,"-74.0064,40.7142",0.6256284582475612
253,"77.58438,12.93284",0.4672314024017286
254,"-70.74281216,43.10384993",0.7803599730981938
255,"73.79428,18.13148",0.6123995227009574
256,"24,-29",0.5705125262675597
257,"-2.99521308,53.42583651",0.4742735638844759
258,"77.27617188,28.53861577",0.5013360171501645
259,"-0.1094,51.5141",0.36002299100137936
260,"-1.44092141,54.00433749",0.9046265096864144
261,"-73.9375,40.84166667",0.39526472132208335
262,"77.2922332,28.6362211",0.5625090400433345
263,"-122.9888,45.5224",0.6692210576299218
264,"100.52594136,13.75736352",0.7877760423872121
265,"51.3963287,25.47640781",0.7539218890285845
266,"-73.56726563,45.63697547",0.6235980621445618
267,"28.978144,41.007932",0.6875427145055614
268,"121.04948448,14.61882541",0.7166114252109264
269,"-123.04986139,49.22826439",0.5202640133563609
270,"85.32060189,27.69555472",0.5257441950961853
271,"32.5815192,0.3131987",0.5306803958622583
272,"3.9167,7.3964",0.7020756866253923
273,"145.01438,-38.2669",0.7090966809188985
274,"-2.50153743,52.63162952",0.2567654950993311
275,"-73.722999,40.687999",0.6166515186912199
276,"121.083,14.3333",0.4717503724154265
277,"-2.96077251,53.4307336",0.5329156700019895
278,"100.9309878,12.9366966",0.4515972003647635
279,"-2.96077251,53.4307336",0.5329156700019895
280,"76.99645438,28.59186813",0.5743556073226963
281,"-79.3903104,43.761664",0.3102033311858576
282,"-79.7164011,43.7742911",0.5166412430518419
283,"-73.56725453,45.75975883",0.5555366155428176
284,"51.5293,25.2834",0.6232539198569373
285,"121.083,14.3333",0.4717503724154265
286,"-100,40",0.6110561010498962
287,"-73.97444465,40.76772976",0.4822041362243058
288,"2.1683,41.3894",0.6712376945486892
289,"-73.56725453,45.75975883",0.43937312695050873
290,"-79.65,43.6",0.9925806636296385
291,"35.2167,31.7833",0.7007630900436078
292,"-73.56725453,45.75975883",0.29939843582967407
293,"-88.2028,41.6371",0.22274112349497383
294,"-73.56725453,45.75975883",0.44194117764564644
