,coordinates,score
685,"0.58435958,51.69515614",-0.05
686,"-71.8484181,41.31743402",0.1
687,"-73.56725453,45.75975883",0.0
688,"-119.26488,34.27601",0.0
689,"-83.5101,31.4634",0.675
690,"-0.08179128,51.51804337",0.3333333333333333
691,"-70.9337,41.6518",0.19318181818181812
692,"-0.1094,51.5141",0.2333333333333333
693,"-2.2463,53.4793",0.12142857142857146
694,"-73.56725453,45.75975883",0.0
695,"4.3448,50.8271",0.0
696,"-122.55598318,38.42431087",0.15
697,"-0.33948975,51.750789",0.0
698,"37.6156,55.7522",1.0
699,"-0.072,51.52568",0.3333333333333333
700,"-2.02899099,53.10506467",-0.2
701,"-80.3547177,43.3930366",0.0
702,"0.58435958,51.69515614",-0.05
703,"-73.56725453,45.75975883",0.08227272727272728
704,"114.9439168,4.8895983",-0.075
705,"-0.1094,51.5141",0.43333333333333335
706,"9.23341947,45.50187347",-0.75
707,"-1.13333,52.6333",-0.05
708,"-112.0777,33.4482",0.0
709,"-118.461971,33.990026",0.0
710,"80.2265165,12.8671802",0.0
711,"-83.6992,41.70777",0.025000000000000005
712,"-75.45736313,43.21272978",-0.3888888888888889
713,"-1.82947805,52.53202867",0.3257575757575757
714,"-73.3571,40.7134",0.0987878787878788
715,"-93.46259365,44.90546467",0.25
716,"4.3448,50.8271",0.0
717,"-73.56725453,45.75975883",0.1590909090909091
718,"-0.1094,51.5141",-0.125
719,"173.283,-41.2833",0.625
720,"-73.981601,40.76899208",0.21212121212121213
721,"-117.9175294,33.6426995",0.125
722,"-70.47692461,41.67678201",0.13333333333333333
723,"3.48949974,6.4224202",0.0
724,"-74.01112139,40.70726269",0.0
725,"-84.3889,33.7566",0.0
726,"-117.566,33.8753",0.3
727,"-87.686722,41.962608",0.0
728,"-100.435644,31.460097",0.0
729,"0.1195,51.5033",0.16964285714285715
730,"3.48949974,6.4224202",0.2
731,"-84.3889,33.7566",-0.16666666666666666
732,"-73.98397,40.72242",0.3270833333333333
733,"-73.981601,40.76899208",0.0
734,"-0.1094,51.5141",0.2716666666666667
735,"54.3667,24.4667",0.5333333333333333
736,"-3.04971,55.94005",0.0
737,"37.472525,-3.389991",0.35
738,"114.158,22.2826",0.25625
739,"-0.236,51.469",-0.075
740,"-73.47935661,45.6677507",0.09444444444444444
741,"-71.13732078,42.22997108",-0.05
742,"-80.1624,25.933",0.19076704545454545
743,"144.9661,-37.8156",0.0
744,"-89.2238483,48.4355823",0.0
745,"3.65,6.85",0.0
746,"-74.1562299,40.86426",0.0
747,"-73.9772264,40.75264656",0.18409090909090908
748,"-73.7824,43.0753",0.13636363636363635
749,"-0.07916808,51.52692855",0.3333333333333333
750,"-78.6349,35.7781",0.0
751,"3.58333333,7",0.25
752,"3.48949974,6.4224202",0.0
753,"-73.949501,40.729852",0.13333333333333333
754,"114.1882,22.3224",-0.2
755,"-81.36374145,41.56075853",0.5
756,"-73.56725453,45.75975883",-0.12878787878787878
757,"125.53871,8.95101",-0.6
758,"-0.283333,43.875556",0.66875
759,"-86.7837,36.1651",0.2875
760,"-95.35903,29.74744",0.05
761,"-124.52381,49.83591",-0.125
762,"174.07712,-39.05931",0.15454545454545454
763,"122.07418305,6.90700287",0.2
764,"-73.56725453,45.75975883",0.04545454545454545
765,"-95.364075,29.743543",0.0
766,"-90.66327,42.49913",0.14214285714285713
767,"-80.85415,40.90083",0.5
768,"-118.46282401,34.3184318",-0.7142857142857143
769,"94.74296483,26.92654373",0.0
770,"-124.52381,49.83591",-0.125
771,"-77.03705,38.90115",-0.05
772,"-73.9797,40.3024",-0.05
773,"32.5811,0.3136",0.5
774,"-117.566,33.8753",0.1
775,"55.47127485,25.16500525",0.13636363636363635
776,"-100.983,25.4333",-1.0
777,"-119.21151,34.26435",-0.13333333333333333
778,"-73.9189,41.0406",0.13636363636363635
779,"-76.67444167,39.19068889",0.0
780,"-73.8845825,40.8711586",0.15
781,"-115.17622232,36.10762073",0.19074074074074074
782,"103.90126705,1.31658053",0.0
783,"-87.4863066,41.64015209",0.17333333333333334
784,"114.1882,22.3224",0.65
785,"-73.8309,40.7",-0.2818181818181817
786,"-97.6726,30.5149",0.4
787,"-104.992047,39.745195",0.125
788,"-80.23447391,26.61593356",0.0
789,"120.5887,15.145",-0.12083333333333332
790,"-76.8,17.9833",-0.04545454545454546
791,"121.01278302,14.55005522",0.0
792,"-87.22888889,39.76527778",0.22083333333333333
793,"-75.06897268,40.16216216",0.4
794,"0.1195,51.5033",0.5
795,"54.6589801,24.63305567",0.55
796,"-118.2445,34.0564",0.27878787878787875
797,"-118.40373,34.06949",0.0
798,"-87.6878,30.271",0.5416666666666666
799,"-73.56725453,45.75975883",0.002272727272727271
800,"-73.56725453,45.75975883",0.0
801,"-122.311727,49.050846",0.0
802,"-73.91919136,40.85634431",-0.05
803,"-75.7,45.4167",0.0
804,"-95.36035,29.77409",0.0
805,"-82.49937204,28.13239091",-0.2493055555555556
806,"-74.3838551,43.529059",0.0
807,"-73.56725453,45.75975883",0.0
808,"-118.31777,34.17694",0.3
809,"-79.365,43.66166667",0.0
810,"0.57787,50.85711",-0.525
811,"-118.20692,33.95096",0.0
812,"-73.98360729,40.75356409",0.0078125
813,"-7.98609373,31.61319751",0.5
814,"-73.84350331,40.74593584",0.245
815,"-124.52381,49.83591",-0.125
816,"-78.2261,38.6569",0.3
817,"-79.3872,43.648",0.0
818,"-76.29469599,36.84749723",0.0
819,"-117.5655,33.8752",0.3
820,"-73.9675,40.7779",0.4054545454545455
821,"-117.396,33.9481",0.1125
822,"-80.05315,37.29366",0.3333333333333333
823,"-10.536,52.0895",-0.1
824,"3.48949974,6.4224202",0.0
825,"5.64801023,6.32347925",0.10416666666666667
826,"-124.52381,49.83591",-0.125
827,"101.90946117,0.48617743",0.0
828,"-74.4433,40.4864",0.13636363636363635
829,"-79.365,43.66166667",0.07878787878787878
830,"-76.43806,39.08214",0.85
831,"-3.58418218,51.50213067",-0.40625
832,"-105.63,36.57",-0.4
833,"-95.3477,29.771",0.395
834,"-95.363988,29.743358",0.1
835,"-93.2645,44.9774",0.10714285714285714
836,"-110.84106445,32.60583231",-0.5
837,"-118.32274885,33.8385494",-0.175
838,"-95.364599,29.744526",0.0
839,"-73.985196,40.694391",0.0
840,"-80.16352925,26.70782067",-0.1
841,"-77.04722222,38.80472222",0.25
842,"-75.74138889,41.26666667",0.175
843,"-88.20849395,41.74780532",0.2141927083333333
844,"-75.1651,39.9527",0.0
845,"-77.6490283,37.42121375",0.6
846,"-0.2007904,51.473449",0.3666666666666667
847,"-97.32914056,32.74278908",1.0
848,"-84.542913,39.196552",0.3
849,"-122.94828056,50.11560283",0.3666666666666667
850,"-101.70189254,34.98468363",0.07500000000000001
851,"-118.461971,33.990026",0.0
852,"-79.35632,43.66106",0.0
853,"-7.25222,52.6542",0.3333333333333333
854,"4.50398,51.53407",0.05000000000000001
855,"-7.25222,52.6542",0.08333333333333333
856,"-87.57368575,30.27175509",0.0
857,"-117.1585,32.7155",0.43333333333333335
858,"-99.1332,19.4326",0.375
859,"-77.0367,38.8951",0.0
860,"-117.525126,33.889607",-0.25
861,"77.2089,28.6139",0.5
862,"-87.9188,43.0373",-0.16666666666666666
863,"-84.40566016,33.74835391",0.0
864,"-74.96941,39.9473399",0.2333333333333333
865,"123.85127227,9.64777069",0.0
866,"-87.5924,37.8372",0.3666666666666667
867,"-104.9042,39.5805",0.2845918367346939
868,"-122.38290757,47.66744995",0.07777777777777778
869,"-96.70779067,40.81440849",0.38333333333333336
870,"-118.1938,33.7692",0.134375
871,"-122.49256343,47.20590133",-0.07500000000000001
872,"-122.4194155,37.7749295",0.20000000000000004
873,"144.96334,-35.5293",0.0
874,"-73.56726563,45.63697547",0.016666666666666666
875,"-118.268892,34.094365",0.1902777777777777
876,"79.42290289,13.63619384",0.16666666666666666
877,"7.42936372,8.96389499",-0.07777777777777779
878,"-118.346819,34.013522",0.0
879,"-120.64726391,42.72467629",0.31666666666666665
880,"-75.57731456,6.18381781",0.1
881,"-74.2319,40.7731",0.13636363636363635
882,"-73.56725453,45.75975883",0.0
883,"151.20797,-33.86751",0.0
884,"-64.87169,32.29795",0.0
885,"115.26508294,-8.508573",0.58
886,"-77.5256464,37.60803044",0.0
887,"-75.65157771,45.40102912",0.16979166666666665
888,"9.9616488,53.563115",-1.0
889,"-73.56725453,45.75975883",-0.03333333333333333
890,"-82.24578812,26.67163345",-0.4277777777777777
891,"-85.6420462,42.9292746",0.65
892,"-81.32806152,48.47593351",0.0
893,"-84.2529146,34.7833631",0.13125
894,"151.22807,-33.92381",0.25625
895,"77,21",-0.0975
896,"-107.0847702,39.11727569",0.225
897,"-87.9188,43.0373",0.0
898,"174.731,-36.6275",0.3218181818181818
899,"4.5627,8.4799",-0.09166666666666663
900,"115.1848,-8.78891",0.1409090909090909
901,"-103.35,20.6667",0.09659090909090907
902,"101.59347296,3.06143181",0.4222222222222222
903,"-0.82345963,53.9593831",0.15
904,"-74.0119,40.7078",-0.25
905,"-123.10957156,49.25290924",0.85
906,"72.6167,23.0333",-0.06666666666666668
907,"125.089,7.00944",0.0
908,"-83.146373,42.5330775",0.6
909,"-78.67424523,44.05344321",0.0
910,"-81.74852611,26.16632657",0.0
911,"-75.57731456,6.18381781",0.1
912,"-87.3745,36.0715",-0.6
913,"-74.0272,40.2093",0.125
914,"-87.632496,41.883222",0.16250000000000006
915,"-74.0064,40.7142",-0.05681818181818182
916,"-110.954,29.0989",0.125
917,"142.48338,-38.38408",0.0
918,"-73.95666837,40.77091422",0.0
919,"103.8509491,1.2800945",0.3
920,"174.7651,-36.8541",0.13636363636363635
921,"72.8764,19.0627",-0.012499999999999995
922,"-81.74852611,26.16632657",0.0
923,"171.05,-44.6167",0.13636363636363635
924,"-77.2264,39.132",0.3666666666666667
925,"-122.39255,40.5876",0.0
926,"-115.136,36.175",0.4866666666666667
927,"106.815549,-6.21625",0.0
928,"75.7468567,26.8872761",0.5249999999999999
929,"-73.97644043,40.75857289",0.125
930,"127.2,37.8949",0.0
931,"-73.593,40.7",0.13636363636363635
932,"-84.417642,33.845625",0.1125
933,"172.62,-43.53",0.06351010101010103
934,"-4.309626,55.852472",0.1
935,"7.54989156,8.94955897",0.0
936,"4.5627,8.4799",-0.09166666666666663
937,"-74.0064,40.7142",0.13636363636363635
938,"-105.038749,39.740106",0.2
939,"-80.1936,25.7751",0.4
940,"-100,40",0.0
941,"151.19771004,-33.87209472",0.0
942,"-81.3289289,28.2691562",0.0
943,"145.05773353,-38.22766518",0.5
944,"-73.56725453,45.75975883",-0.06818181818181818
945,"-94.5809,39.1022",-0.08005050505050504
946,"-73.8309,40.7",0.13636363636363635
947,"-83.9324696,35.96596772",-0.008333333333333331
948,"-114.0914762,51.04400772",0.4588068181818182
949,"-10.8047,6.31056",-0.1
950,"-73.56725453,45.75975883",0.225
951,"-90.070864,29.948479",0.4
952,"103.856,1.29306",0.028787878787878782
953,"-122.34756947,47.65131506",0.0
954,"-81.32806152,48.47593351",0.0
955,"103.85427264,1.33196788",0.0
956,"-81.0952,32.0702",0.25
957,"-73.56725453,45.75975883",0.0
958,"0,0",0.21103896103896105
959,"-86.71622451,36.043396",0.0
960,"77.68126008,24.82603097",-0.09047619047619047
961,"101.6274941,3.18687438",0.12
962,"-73.56725453,45.75975883",0.21666666666666667
963,"106.77972794,-6.22975773",0.0
964,"77.2246318,28.6241658",0.15000000000000002
965,"102.98035775,13.07518517",-0.17708333333333331
966,"-75.69193,45.42812",0.4
967,"-122.305,47.8279",0.0
968,"-58.51909261,-34.85204083",0.0
969,"-114.071,50.8859",0.225
970,"-80.165,25.69027778",0.08333333333333333
971,"-73.8309,40.7",0.13636363636363635
972,"-118.46334,34.05351",0.3125
973,"-123.1366,49.1627",-0.4
974,"77.59655315,12.98351696",0.0
975,"106.83714499,-6.27912303",0.0
976,"-71.0565,42.3577",0.1504978354978355
977,"174.89009236,-36.98123809",0.16893939393939394
978,"72.8764,19.0627",0.02277777777777777
979,"21.008333,52.232222",0.22424242424242424
980,"151.20797,-33.86751",0.0
981,"106.77972794,-6.22975773",0.0
982,"-87.62423,41.82394",0.0
983,"-75.9333,45.6333",0.0074074074074074
984,"-6.65984107,53.2363505",0.21666666666666667
985,"121.01438629,14.55793785",0.0
986,"-76.0547,42.1031",0.36818181818181817
987,"-74.6964,39.1538",0.1890625
988,"90.36572456,23.87103118",0.5
989,"-118.20692,33.95096",0.15
990,"-116.3018265,33.6755905",0.2333333333333333
991,"-105.00771058,39.74823479",0.11333333333333333
992,"-123.26234644,44.56527474",0.16666666666666666
993,"18.63161087,-33.90053761",0.0
994,"-73.56725453,45.75975883",0.18
995,"103.856,1.29306",0.36
996,"-118.46334,34.05351",0.3125
997,"73.87972,18.50887",0.2
998,"18.5667,-33.9833",0.2
999,"-80.9765,34.97492",0.285
1000,"-73.95837098,40.76884435",0.0
1001,"174.777,-41.2889",0.17045454545454544
1002,"-123.1204,49.2819",0.0
1003,"77,21",0.12142045454545455
1004,"-73.56726563,45.63697547",-0.07777777777777778
1005,"72.83963,21.18804",0.13636363636363635
1006,"178.4315,-18.1352",0.3333333333333333
1007,"142.98188,-36.3701",0.0
1008,"-76.985252,38.889136",0.2
1009,"-79.8761,43.26",0.22222222222222224
1010,"-92.34682982,34.82296582",0.33687500000000004
1011,"-73.936101,40.747149",-0.11071428571428572
1012,"73.2,22.3",-0.04375
